question,label
장흥 김밥 집 추천해 주라,2
남양주 김밥 집 추천해 줘,2
서산 고깃집 알고싶어,2
청양 베이커리 추천해 주라,2
음성 죽집 알려주세요,2
합천 뷔페 어디 있니,2
화순 맥주 집 어디 있냐,2
영천 베이커리 어디 있니,2
진주 중국집 알려줄래,2
영양 피자 집 어디 있냐,2
김해 샐러드 바 추천해 주라,2
완주 닭꼬치 집 어디 있냐,2
진주 뷔페 추천해 주라,2
거제 분식집 알려주라,2
영암 중국집 알고싶어,2
담양 뷔페 알고싶어,2
동해 갈비 집 알고싶어,2
함안 돈까스 집 알려줄래,2
연천 술집 알려주세요,2
음성 뷔페 추천해 줘,2
예산 돈까스 집 추천해 줘,2
화성 빵집 알려줘,2
금산 김밥 집 추천해 주세요,2
천안 술집 알고싶어,2
군포 돈까스 집 알려주라,2
창녕 고깃집 알려주세요,2
영광 카페 알려줄래,2
구미 맥주 집 추천해 주세요,2
논산 빵집 알려줘,2
산청 곱창 집 추천해 주라,2
성남 술집 알려주세요,2
영양 고깃집 추천해 주라,2
밀양 분식집 알려주세요,2
동해 우동 집 알려주라,2
괴산 술집 어디 있냐,2
김해 술집 어디 있니,2
양주 닭꼬치 집 어디 있니,2
예천 떡갈비 집 알려주세요,2
공주 치킨 집 알려주세요,2
의정부 뷔페 알려주세요,2
평택 삼겹살 집 알고싶어,2
보은 샐러드 바 알려줘,2
의왕 삼겹살 집 추천해 주라,2
경주 김밥 집 어디 있냐,2
영주 돈까스 집 알려주세요,2
합천 죽집 추천해 줘,2
영월 갈비 집 알려주세요,2
용인 죽집 추천해 줘,2
창원 술집 추천해 주라,2
포천 갈비 집 어디 있니,2
고성 우동 집 알려주세요,2
완도 삼겹살 집 추천해 주세요,2
보령 우동 집 알려줄래,2
장수 중국집 알려주라,2
아산 샐러드 바 어디 있냐,2
단양 횟집 알려주세요,2
화천 김밥 집 알고싶어,2
태안 우동 집 알려주라,2
김해 우동 집 추천해 주라,2
남양주 술집 알려주세요,2
포천 중국집 추천해 주세요,2
창녕 고깃집 추천해 주세요,2
통영 라멘 집 추천해 주세요,2
태안 갈비 집 어디 있니,2
안성 김밥 집 알고싶어,2
무안 고깃집 알려줄래,2
구미 치킨 집 추천해 줘,2
시흥 닭꼬치 집 알려줄래,2
영동 죽집 추천해 주라,2
해운대 곱창 집 추천해 줘,2
완도 맥주 집 알려줘,2
청송 피자 집 어디 있니,2
예산 김밥 집 어디 있냐,2
고령 뷔페 알려주세요,2
의왕 카페 알려주라,2
신안 치킨 집 알려줄래,2
청도 샐러드 바 알고싶어,2
완주 떡갈비 집 알고싶어,2
용산 우동 집 알려주세요,2
인제 우동 집 알고싶어,2
이천 우동 집 알려줄래,2
가평 우동 집 어디 있냐,2
남해 분식집 추천해 주세요,2
보은 치킨 집 알려주라,2
양양 죽집 추천해 주세요,2
미추홀 우동 집 추천해 줘,2
김해 김밥 집 어디 있냐,2
김포 피자 집 어디 있니,2
상주 뷔페 알고싶어,2
영덕 분식집 알려주세요,2
과천 뷔페 추천해 주라,2
하남 빵집 추천해 주라,2
인제 닭꼬치 집 어디 있냐,2
당진 베이커리 어디 있니,2
금산 피자 집 알려줄래,2
해남 떡갈비 집 알려주세요,2
김천 치킨 집 알려줄래,2
삼척 돈까스 집 추천해 주세요,2
사천 술집 알려주라,2
천안 치킨 집 어디 있니,2
진주 김밥 집 추천해 주라,2
보령 술집 추천해 줘,2
하남 카페 알고싶어,2
부안 베이커리 알려줄래,2
양주 치킨 집 어디 있냐,2
해운대 치킨 집 알려줄래,2
태안 삼겹살 집 추천해 주라,2
무안 횟집 어디 있니,2
군산 우동 집 알려주세요,2
당진 횟집 알려줄래,2
수원 카페 추천해 주라,2
아산 뷔페 알려줄래,2
동두천 빵집 추천해 주세요,2
경산 우동 집 알려줘,2
김제 라멘 집 추천해 줘,2
함안 치킨 집 알려주세요,2
광명 김밥 집 어디 있냐,2
보성 분식집 어디 있냐,2
거창 고깃집 어디 있냐,2
사천 삼겹살 집 추천해 주라,2
함양 치킨 집 알려줘,2
포천 빵집 어디 있니,2
청양 떡갈비 집 알려줄래,2
안산 샐러드 바 어디 있니,2
용인 중국집 추천해 주라,2
춘천 죽집 알려줄래,2
칠곡 중국집 알려주라,2
남원 김밥 집 추천해 주라,2
오산 맥주 집 추천해 주세요,2
양주 중국집 어디 있니,2
양평 피자 집 추천해 주라,2
천안 카페 알려줘,2
나주 빵집 알려줘,2
당진 돈까스 집 어디 있냐,2
제천 빵집 알려주라,2
논산 라멘 집 어디 있냐,2
경주 뷔페 알려줄래,2
완주 치킨 집 알고싶어,2
고양 김밥 집 알려주세요,2
논산 맥주 집 추천해 주라,2
사천 카페 추천해 줘,2
홍성 카페 알고싶어,2
의정부 삼겹살 집 알려줘,2
담양 떡갈비 집 알려줄래,2
일산 샐러드 바 추천해 주세요,2
영덕 떡갈비 집 어디 있니,2
계룡 중국집 알려주라,2
포항 치킨 집 추천해 주라,2
홍성 떡갈비 집 알고싶어,2
부안 삼겹살 집 추천해 줘,2
장성 뷔페 추천해 줘,2
연천 우동 집 알려줄래,2
강릉 뷔페 추천해 줘,2
영광 닭꼬치 집 어디 있니,2
청도 라멘 집 추천해 줘,2
화순 삼겹살 집 알려주세요,2
미추홀 김밥 집 추천해 줘,2
진주 죽집 알려주세요,2
경주 횟집 알려주세요,2
보은 피자 집 알려주세요,2
아산 고깃집 어디 있니,2
양구 뷔페 알려줄래,2
고창 치킨 집 추천해 줘,2
춘천 떡갈비 집 추천해 줘,2
천안 샐러드 바 추천해 주라,2
영덕 빵집 어디 있냐,2
원주 분식집 추천해 주라,2
의성 떡갈비 집 알려주세요,2
정선 갈비 집 알려주라,2
이천 삼겹살 집 알려주라,2
천안 빵집 알려주세요,2
정선 샐러드 바 추천해 주세요,2
함양 베이커리 알려줄래,2
목포 갈비 집 알고싶어,2
산청 김밥 집 추천해 줘,2
광양 중국집 알려주세요,2
목포 분식집 어디 있니,2
양구 샐러드 바 알려주라,2
나주 뷔페 알려줘,2
홍천 라멘 집 어디 있냐,2
울릉 베이커리 추천해 줘,2
김천 카페 알려주라,2
순천 베이커리 추천해 주라,2
무안 분식집 추천해 주라,2
제천 분식집 알고싶어,2
구미 피자 집 추천해 주세요,2
횡성 돈까스 집 알고싶어,2
안성 돈까스 집 알려줘,2
구리 샐러드 바 추천해 주세요,2
과천 베이커리 추천해 줘,2
울진 분식집 알려줘,2
거제 떡갈비 집 알고싶어,2
충주 라멘 집 알려줘,2
강릉 피자 집 추천해 주세요,2
고창 떡갈비 집 알려주세요,2
포천 우동 집 어디 있니,2
보은 갈비 집 알려주라,2
대구 술집 어디 있니,2
정선 피자 집 알려주세요,2
고성 중국집 알고싶어,2
무안 떡갈비 집 알려주세요,2
공주 돈까스 집 어디 있냐,2
하동 삼겹살 집 알려줘,2
영광 우동 집 알고싶어,2
고양 닭꼬치 집 알려줘,2
담양 김밥 집 어디 있냐,2
화순 고깃집 추천해 줘,2
정읍 술집 어디 있니,2
금산 횟집 어디 있냐,2
양구 떡갈비 레스토랑 어디 있냐,2
완도 닭꼬치 레스토랑 알려줄래,2
영광 돈까스 레스토랑 추천해 줘,2
창녕 베이커리 알려줄래,2
남해 중국집 알려주세요,2
안동 라멘 레스토랑 알려줘,2
김천 술집 어디 있냐,2
소문난 감자탕 추천해 줘,2
제일 맛있는 샐러드 알려주세요,2
유명한 월남쌈 추천해 주라,2
제일 맛있는 새우 어디 있니,2
소문난 소시지 알고싶어,2
제일 맛있는 햄버거 추천해 주세요,2
인기 있는 샤브샤브 알려줄래,2
괜찮은 냉면 어디 있니,2
방송 나온 아구찜 어디 있니,2
유명한 닭꼬치 추천해 주세요,2
인기 많은 목살 알려주라,2
인기 있는 샤브샤브 추천해 주세요,2
소문난 햄버거 추천해 주세요,2
제일 맛있는 보쌈 어디 있니,2
인기 많은 과자 어디 있니,2
유명한 팔보채 알려주세요,2
유명한 떡볶이 알려주세요,2
소문난 오징어 알려주세요,2
괜찮게 하는 매운탕 알려주라,2
맛 나게 하는 마카롱 어디 있냐,2
방송 나온 찜닭 추천해 주세요,2
방송 나온 튀김 알려주세요,2
맛 나게 하는 떡볶이 추천해 주라,2
방송 나온 양 고치 어디 있냐,2
방송 나온 떡볶이 알고싶어,2
인기 많은 콩나물 국밥 어디 있냐,2
소문난 팔보채 알려줘,2
인기 있는 회 어디 있냐,2
맛 나게 하는 볶음밥 추천해 주라,2
제일 맛있는 백반 추천해 주라,2
제일 맛있게 하는 볶음밥 알려주세요,2
괜찮게 하는 마카롱 알려주세요,2
인기 많은 새우 알려주세요,2
괜찮은 왕 갈비 어디 있니,2
제일 맛있게 하는 케이크 추천해 주라,2
방송 나온 빙수 알려주세요,2
맛있게 하는 파스타 알려주라,2
소문난 비빔냉면 알려줄래,2
제일 맛있는 김밥 알려주라,2
인기 있는 호두과자 알고싶어,2
맛 나게 하는 햄버거 어디 있냐,2
제일 맛있는 누룽지 추천해 줘,2
방송 나온 콩나물 국밥 알려주세요,2
소문난 아이스크림 알려줄래,2
제일 맛있는 짬뽕 추천해 줘,2
방송 나온 스파게티 알려주세요,2
맛있게 하는 케이크 어디 있냐,2
유명한 스파게티 어디 있냐,2
방송 나온 치킨 추천해 줘,2
인기 많은 김치 어디 있니,2
맛 나게 하는 후라이드 알려주세요,2
방송 나온 비빔밥 알려주라,2
괜찮게 하는 규카 즈 추천해 줘,2
제일 맛있는 김치 추천해 주세요,2
제일 맛있는 규카 즈 알려주라,2
제일 맛있게 하는 잔치국수 추천해 줘,2
인기 있는 홍어 알고싶어,2
맛 나게 하는 삼겹살 알려줄래,2
인기 있는 백반 추천해 줘,2
제일 맛있게 하는 과자 추천해 줘,2
맛 나게 하는 뚝배기 어디 있냐,2
잘 하는 왕 갈비 추천해 주세요,2
소문난 냉면 어디 있니,2
제일 맛있는 물냉면 알고싶어,2
괜찮게 하는 팔보채 알려줄래,2
방송 나온 소고기 어디 있니,2
인기 있는 빙수 어디 있니,2
방송 나온 덮 밥 어디 있니,2
괜찮게 하는 가츠동 알려주세요,2
잘 하는 제육 볶음 알려줘,2
인기 있는 소시지 알려주세요,2
소문난 국수 어디 있니,2
괜찮게 하는 불고기 추천해 주세요,2
괜찮은 소시지 추천해 주세요,2
맛 나게 하는 김치 찜 추천해 주라,2
맛있게 하는 팔보채 추천해 주라,2
제일 맛있게 하는 보신탕 알려주세요,2
맛 나게 하는 보쌈 알려주세요,2
소문난 짬뽕 추천해 주세요,2
소문난 냉면 알려줄래,2
방송 나온 비빔밥 추천해 주세요,2
괜찮게 하는 자 짱 면 알려주세요,2
유명한 족발 알려주세요,2
괜찮게 하는 떡볶이 어디 있니,2
제일 맛있게 하는 갈비 알려줄래,2
괜찮게 하는 짬뽕 추천해 줘,2
괜찮게 하는 알밥 추천해 주세요,2
맛 나게 하는 아이스크림 알려줘,2
방송 나온 덮 밥 추천해 주라,2
방송 나온 스테이크 어디 있니,2
괜찮은 아구찜 어디 있냐,2
소문난 비빔국수 어디 있냐,2
유명한 국밥 추천해 주라,2
제일 맛있는 냉면 알고싶어,2
인기 많은 월남쌈 알고싶어,2
괜찮게 하는 감자탕 알려주세요,2
소문난 소고기 알려줘,2
방송 나온 비빔국수 알고싶어,2
소문난 과자 알려줘,2
맛있게 하는 매운탕 알려줄래,2
소문난 잔치국수 추천해 주세요,2
제일 맛있게 하는 매운탕 어디 있니,2
괜찮은 양 고치 알려주세요,2
방송 나온 순두부 어디 있냐,2
인기 있는 케이크 알려줘,2
인기 있는 뚝배기 추천해 주라,2
소문난 튀김 알려주라,2
소문난 왕 갈비 추천해 주세요,2
잘 하는 수제 버거 알려주라,2
맛 나게 하는 케이크 알려줘,2
잘 하는 라면 알려주세요,2
인기 많은 새우 알고싶어,2
괜찮은 가츠동 추천해 주세요,2
맛있게 하는 떡볶이 알려주라,2
방송 나온 초밥 어디 있냐,2
제일 맛있는 스시 알려주라,2
맛있게 하는 치킨 추천해 주세요,2
인기 있는 해장국 추천해 주세요,2
잘 하는 가츠동 추천해 주라,2
맛 나게 하는 누룽지 어디 있냐,2
인기 있는 조개 어디 있냐,2
맛있게 하는 수제 버거 어디 있냐,2
제일 맛있게 하는 스파게티 알려주세요,2
인기 많은 샤브샤브 어디 있냐,2
제일 맛있는 오징어 어디 있냐,2
유명한 제육 볶음 추천해 주세요,2
제일 맛있게 하는 초밥 추천해 주라,2
괜찮게 하는 튀김 추천해 주라,2
맛있게 하는 연어 추천해 주세요,2
괜찮은 국밥 어디 있냐,2
인기 많은 볶음밥 알려주라,2
괜찮게 하는 갈비 추천해 주세요,2
괜찮게 하는 쌀국수 알려줄래,2
맛있게 하는 비빔밥 알고싶어,2
제일 맛있게 하는 매운탕 알려주라,2
맛있게 하는 샐러드 추천해 주세요,2
유명한 국수 추천해 주라,2
소문난 감자탕 알고싶어,2
괜찮게 하는 잔치국수 알려주세요,2
잘 하는 새우 튀김 알려줘,2
괜찮은 보신탕 추천해 주라,2
잘 하는 연어 어디 있냐,2
방송 나온 분식 추천해 줘,2
인기 있는 순대 알려주라,2
방송 나온 삼겹살 알고싶어,2
제일 맛있게 하는 갈비 알려주세요,2
맛있게 하는 뚝배기 추천해 주라,2
인기 많은 덮 밥 알려줄래,2
유명한 매운탕 알려주세요,2
제일 맛있게 하는 불고기 추천해 주세요,2
잘 하는 조개 어디 있냐,2
인기 많은 감자탕 추천해 주세요,2
괜찮게 하는 덮 밥 알려주세요,2
제일 맛있는 폭립 추천해 줘,2
괜찮게 하는 팔보채 추천해 주세요,2
괜찮은 양 꼬치 어디 있니,2
괜찮은 빵 알려주라,2
유명한 삼겹살 어디 있니,2
잘 하는 뼈 해장국 알려줘,2
맛 나게 하는 뼈 해장국 어디 있니,2
맛있게 하는 가츠동 알려줘,2
인기 많은 케이크 추천해 줘,2
괜찮은 광어 알려줘,2
괜찮게 하는 불고기 어디 있냐,2
제일 맛있게 하는 자 짱 면 어디 있니,2
인기 많은 후라이드 알려줄래,2
인기 많은 백반 알려주라,2
인기 많은 콩나물 국밥 알려줘,2
맛 나게 하는 제육 볶음 알려주라,2
소문난 규동 추천해 주세요,2
괜찮은 짬뽕 추천해 주세요,2
괜찮게 하는 연어 추천해 줘,2
인기 있는 잔치국수 추천해 줘,2
방송 나온 조개 알려줘,2
인기 많은 빵 알려줘,2
맛 나게 하는 초밥 알려주세요,2
제일 맛있게 하는 백반 알려주세요,2
방송 나온 샤브샤브 알려줄래,2
괜찮게 하는 김밥 알려줘,2
맛있게 하는 비빔밥 알려주세요,2
제일 맛있게 하는 국수 알고싶어,2
맛 나게 하는 광어 알려주라,2
맛 나게 하는 누룽지 알고싶어,2
잘 하는 백반 알려주세요,2
제일 맛있는 불고기 어디 있니,2
맛있게 하는 족발 어디 있니,2
맛 나게 하는 초밥 알고싶어,2
방송 나온 후라이드 추천해 주세요,2
인기 있는 마카롱 알려줘,2
소문난 샤브샤브 추천해 주라,2
맛 나게 하는 비빔국수 추천해 줘,2
잘 하는 빙수 추천해 주라,2
괜찮게 하는 보쌈 추천해 줘,2
소문난 케이크 어디 있니,2
맛있게 하는 자 짱 면 추천해 줘,2
잘 하는 팥빙수 알려주세요,2
제일 맛있게 하는 순두부 알려주세요,2
인기 있는 김치 알려줘,2
인기 많은 목살 알고싶어,2
제일 맛있게 하는 뼈 해장국 추천해 줘,2
제일 맛있는 백반 추천해 주세요,2
인기 있는 분식 알고싶어,2
맛있게 하는 소시지 어디 있냐,2
제일 맛있는 백반 알려주세요,2
방송 나온 소시지 어디 있니,2
제일 맛있는 오징어 추천해 주라,2
맛있게 하는 김치 찜 알려주세요,2
맛있게 하는 족발 알려주라,2
제일 맛있게 하는 샤브샤브 알려줘,2
잘 하는 파전 추천해 주라,2
괜찮은 튀김 추천해 주라,2
괜찮은 제육 볶음 추천해 줘,2
잘 하는 불고기 어디 있냐,2
김밥 알려주라,2
회 알고싶어,2
수제 버거 추천해 주라,2
라면 어디 있니,2
콩나물 국밥 알려주라,2
갈비 어디 있니,2
순대 추천해 주라,2
떡볶이 알려줄래,2
제육 볶음 추천해 주라,2
연어 어디 있냐,2
파스타 추천해 주라,2
알밥 알려줄래,2
콩나물 국밥 추천해 줘,2
수제 버거 알려줘,2
해장국 추천해 줘,2
목살 추천해 주라,2
육회 추천해 줘,2
왕 갈비 알려주세요,2
국수 어디 있니,2
과자 알려주세요,2
가츠동 알고싶어,2
비빔밥 알려주세요,2
제육 볶음 추천해 주세요,2
피자 알려줘,2
예천 괜찮게 하는 순대 추천해 주라,2
금산 괜찮은 수제 버거 알려주라,2
서산 인기 있는 후라이드 알려주라,2
군산 맛 나게 하는 쫄면 추천해 주세요,2
홍성 맛 나게 하는 뚝배기 어디 있냐,2
태백 인기 많은 해장국 추천해 주세요,2
아산 맛있게 하는 파전 알려주세요,2
